,FileName,CustomerID,InvoiceID,Rating,Stars,Mstars
526,review00526.dat,5334,S27178900035,4/5,4,5
527,review00527.dat,7681,INV-05130600065,1/5,1,5
528,review00528.dat,2701,S15707500074,3/5,3,5
529,review00529.dat,7695,S31034300014,4/5,4,5
530,review00530.dat,4963,S06289500083,5/5,5,5
531,review00531.dat,7092,S23641700098,2/5,2,5
532,review00532.dat,2157,S20704000068,4/5,4,5
533,review00533.dat,3772,S05584300008,4/5,4,5
534,review00534.dat,4852,S16587400204,5/5,5,5
535,review00535.dat,5845,S30961100020,3/5,3,5
536,review00536.dat,7632,S04838200070,1/5,1,5
537,review00537.dat,1062,INV-09056300021,4/5,4,5
538,review00538.dat,6753,S15836200007,5/5,5,5
539,review00539.dat,5697,S06546200012,2/5,2,5
540,review00540.dat,7638,S33052400010,3/5,3,5
541,review00541.dat,6606,S23505200004,4/5,4,5
542,review00542.dat,8911,S12670600047,2/5,2,5
543,review00543.dat,8010,S26375800007,3/5,3,5
544,review00544.dat,3594,S32629500282,3/5,3,5
545,review00545.dat,5027,INV-00453500008,4/5,4,5
546,review00546.dat,6010,S23153200015,2/5,2,5
547,review00547.dat,7498,S29923500111,3/5,3,5
548,review00548.dat,1919,S22642900034,3/5,3,5
549,review00549.dat,2384,INV-03936200030,1/5,1,5
550,review00550.dat,6202,S10660800063,5/5,5,5
551,review00551.dat,1418,S25218300046,3/5,3,5
552,review00552.dat,5858,S20509900045,3/5,3,5
553,review00553.dat,5458,S16464200162,1/5,1,5
554,review00554.dat,7063,S31277500011,5/5,5,5
555,review00555.dat,4800,S13617400025,4/5,4,5
556,review00556.dat,2025,S18214800006,1/5,1,5
557,review00557.dat,2195,INV-02787600023,5/5,5,5
558,review00558.dat,6402,S03725300224,2/5,2,5
559,review00559.dat,2157,S21540700264,1/5,1,5
560,review00560.dat,3208,S28631600093,4/5,4,5
561,review00561.dat,9043,INV-07909800002,4/5,4,5
562,review00562.dat,5368,S24355800095,4/5,4,5
563,review00563.dat,2313,S29109100009,5/5,5,5
564,review00564.dat,1144,S04347000040,2/5,2,5
565,review00565.dat,9177,S32467200026,1/5,1,5
566,review00566.dat,2260,S32327100009,3/5,3,5
567,review00567.dat,8529,S27717700098,1/5,1,5
568,review00568.dat,9847,INV-00844500056,4/5,4,5
569,review00569.dat,9278,S28872000006,5/5,5,5
570,review00570.dat,2077,INV-02913800076,5/5,5,5
571,review00571.dat,9793,S20508500001,1/5,1,5
572,review00572.dat,5914,INV-02787100059,1/5,1,5
573,review00573.dat,6708,S14898500130,2/5,2,5
574,review00574.dat,8547,INV-01642100125,5/5,5,5
575,review00575.dat,2798,S32005000147,1/5,1,5
576,review00576.dat,6155,S14899800034,2/5,2,5
577,review00577.dat,7507,INV-05130800034,4/5,4,5
578,review00578.dat,3832,S11025100018,4/5,4,5
579,review00579.dat,5422,S09560300078,1/5,1,5
580,review00580.dat,1700,S24032700009,3/5,3,5
581,review00581.dat,7264,S08685200006,4/5,4,5
582,review00582.dat,8999,S05477300103,1/5,1,5
583,review00583.dat,1641,INV-01351300099,1/5,1,5
584,review00584.dat,6531,S15311700014,4/5,4,5
585,review00585.dat,6490,S06305300140,1/5,1,5
586,review00586.dat,6038,S11637000066,3/5,3,5
587,review00587.dat,4432,S11728400002,4/5,4,5
588,review00588.dat,6510,S17971200019,5/5,5,5
589,review00589.dat,7198,INV-06783800004,1/5,1,5
590,review00590.dat,5462,INV-07302200032,4/5,4,5
591,review00591.dat,3649,S27402200130,5/5,5,5
592,review00592.dat,3685,S33576100001,5/5,5,5
593,review00593.dat,2965,INV-06181900032,3/5,3,5
594,review00594.dat,4500,S04838200142,2/5,2,5
595,review00595.dat,6450,S31896500056,2/5,2,5
596,review00596.dat,9231,INV-07083400012,5/5,5,5
597,review00597.dat,2624,S22086400131,1/5,1,5
598,review00598.dat,5424,INV-09368300119,4/5,4,5
599,review00599.dat,1161,S16975700063,1/5,1,5
600,review00600.dat,9121,S25681100004,5/5,5,5
601,review00601.dat,4702,INV-02540400025,2/5,2,5
602,review00602.dat,7178,S08257300067,2/5,2,5
603,review00603.dat,6170,INV-08394900058,2/5,2,5
604,review00604.dat,8562,INV-06718300115,1/5,1,5
605,review00605.dat,9431,INV-00581000056,1/5,1,5
606,review00606.dat,6405,S29256300050,2/5,2,5
607,review00607.dat,3804,S24716900004,4/5,4,5
608,review00608.dat,8078,INV-01281500019,3/5,3,5
609,review00609.dat,6749,S32754800002,5/5,5,5
610,review00610.dat,2518,INV-02322200071,2/5,2,5
611,review00611.dat,4538,INV-08391600011,2/5,2,5
612,review00612.dat,4334,S05042000007,2/5,2,5
613,review00613.dat,1111,S23390000022,1/5,1,5
614,review00614.dat,2647,S21059500007,5/5,5,5
615,review00615.dat,8603,S27353200051,4/5,4,5
616,review00616.dat,7771,S31896500106,2/5,2,5
617,review00617.dat,9890,S17714600008,2/5,2,5
618,review00618.dat,5403,S23487200006,1/5,1,5
619,review00619.dat,7416,S23603500001,1/5,1,5
620,review00620.dat,1030,INV-06706100011,4/5,4,5
621,review00621.dat,3384,S18531200004,2/5,2,5
622,review00622.dat,6387,S31285600082,4/5,4,5
623,review00623.dat,3723,S17653900051,1/5,1,5
624,review00624.dat,7933,S21134100026,1/5,1,5
625,review00625.dat,6255,S26635100033,4/5,4,5
626,review00626.dat,1451,INV-06309800015,4/5,4,5
627,review00627.dat,4995,INV-03488700005,2/5,2,5
628,review00628.dat,5727,INV-07492000013,4/5,4,5
629,review00629.dat,3036,S14898500166,5/5,5,5
630,review00630.dat,6457,S24235800145,3/5,3,5
631,review00631.dat,4305,S05696200033,4/5,4,5
632,review00632.dat,7984,S21648500062,5/5,5,5
633,review00633.dat,8478,S32408300003,4/5,4,5
634,review00634.dat,7189,S18325000130,4/5,4,5
635,review00635.dat,1372,S27793800057,4/5,4,5
636,review00636.dat,5662,S19373000029,4/5,4,5
637,review00637.dat,5661,S14349300252,4/5,4,5
638,review00638.dat,1832,INV-01141800028,4/5,4,5
639,review00639.dat,9624,INV-01496200072,3/5,3,5
640,review00640.dat,1835,S28185800005,3/5,3,5
641,review00641.dat,8196,S30712200008,3/5,3,5
642,review00642.dat,6342,S06070800021,4/5,4,5
643,review00643.dat,9269,S04649600153,3/5,3,5
644,review00644.dat,2393,S23235400013,1/5,1,5
645,review00645.dat,2567,S14908600169,2/5,2,5
646,review00646.dat,7870,S25370100097,3/5,3,5
647,review00647.dat,8116,S16714200045,5/5,5,5
648,review00648.dat,6726,S12277200021,5/5,5,5
649,review00649.dat,8925,INV-00065500013,3/5,3,5
650,review00650.dat,6472,S22212200081,2/5,2,5
651,review00651.dat,6202,S14767700030,1/5,1,5
652,review00652.dat,1665,INV-03403600099,2/5,2,5
653,review00653.dat,8454,S06438800066,1/5,1,5
654,review00654.dat,2939,INV-09221500018,5/5,5,5
655,review00655.dat,9515,S32682700024,4/5,4,5
656,review00656.dat,4152,INV-06042400152,5/5,5,5
657,review00657.dat,9445,INV-00756900020,5/5,5,5
658,review00658.dat,6197,INV-07435300008,5/5,5,5
659,review00659.dat,3511,S17962600236,5/5,5,5
660,review00660.dat,1207,INV-02024500002,1/5,1,5
661,review00661.dat,3897,S10102100086,5/5,5,5
662,review00662.dat,6208,S23014600080,4/5,4,5
663,review00663.dat,4431,S21660200001,3/5,3,5
664,review00664.dat,4662,S27934600039,3/5,3,5
665,review00665.dat,8299,S22129700014,2/5,2,5
666,review00666.dat,8663,S23650100070,4/5,4,5
667,review00667.dat,8245,S14154600025,3/5,3,5
668,review00668.dat,2304,S31236500003,2/5,2,5
669,review00669.dat,9711,S04116800031,4/5,4,5
670,review00670.dat,9409,S27241600021,1/5,1,5
671,review00671.dat,5955,S13664500100,3/5,3,5
672,review00672.dat,7649,S09131300124,3/5,3,5
673,review00673.dat,9516,S12784700092,4/5,4,5
674,review00674.dat,2180,S28896800070,5/5,5,5
675,review00675.dat,2239,INV-01204200036,2/5,2,5
676,review00676.dat,9976,INV-06860000014,4/5,4,5
677,review00677.dat,7298,S28866600086,5/5,5,5
678,review00678.dat,9569,S24753300064,1/5,1,5
679,review00679.dat,7004,INV-04332400004,5/5,5,5
680,review00680.dat,8224,S11697500011,1/5,1,5
681,review00681.dat,7052,S30808700009,5/5,5,5
682,review00682.dat,3288,S21414100006,2/5,2,5
683,review00683.dat,1266,INV-05655600013,3/5,3,5
684,review00684.dat,3194,S09846500029,2/5,2,5
685,review00685.dat,6295,S08826800066,5/5,5,5
686,review00686.dat,9763,S21078600032,3/5,3,5
687,review00687.dat,6064,S15422800017,3/5,3,5
688,review00688.dat,2667,S09225300029,3/5,3,5
689,review00689.dat,2749,S23396600095,3/5,3,5
690,review00690.dat,7186,INV-08820300008,5/5,5,5
691,review00691.dat,5901,INV-08851600017,1/5,1,5
692,review00692.dat,9077,S30502400019,5/5,5,5
693,review00693.dat,6207,S08975400053,2/5,2,5
694,review00694.dat,2079,S27147900025,4/5,4,5
695,review00695.dat,9674,S12175100015,2/5,2,5
696,review00696.dat,7675,S24848500231,4/5,4,5
697,review00697.dat,8515,S08886800059,3/5,3,5
698,review00698.dat,9148,S21585700019,1/5,1,5
699,review00699.dat,4762,S19364700003,3/5,3,5
700,review00700.dat,5048,S22579700005,4/5,4,5
701,review00701.dat,3168,S31066800007,2/5,2,5
702,review00702.dat,2553,S17472400036,3/5,3,5
703,review00703.dat,8630,S29804200026,4/5,4,5
704,review00704.dat,2527,INV-08099700008,4/5,4,5
705,review00705.dat,9084,S13895800010,1/5,1,5
706,review00706.dat,6768,S14270400065,5/5,5,5
707,review00707.dat,5208,INV-04330600005,5/5,5,5
708,review00708.dat,9204,S15378100006,5/5,5,5
709,review00709.dat,8342,S11932600257,3/5,3,5
710,review00710.dat,2717,S26066700010,2/5,2,5
711,review00711.dat,4323,S33974800009,3/5,3,5
712,review00712.dat,8290,S28342500119,4/5,4,5
713,review00713.dat,5271,S27717700047,1/5,1,5
714,review00714.dat,4383,S23673500006,3/5,3,5
715,review00715.dat,2162,S20889800005,4/5,4,5
716,review00716.dat,5988,S26384900094,1/5,1,5
717,review00717.dat,9396,S29519000039,3/5,3,5
718,review00718.dat,4835,S21669500136,5/5,5,5
719,review00719.dat,3412,INV-04728700033,4/5,4,5
720,review00720.dat,2250,S22719600092,2/5,2,5
721,review00721.dat,9245,INV-00912500121,1/5,1,5
722,review00722.dat,7326,INV-03550400010,2/5,2,5
723,review00723.dat,7015,S28387000008,3/5,3,5
724,review00724.dat,2387,INV-06313700090,4/5,4,5
725,review00725.dat,9481,S33878800123,2/5,2,5
726,review00726.dat,9259,S05702400001,3/5,3,5
727,review00727.dat,3725,S26481500026,3/5,3,5
728,review00728.dat,9865,S31399500095,3/5,3,5
729,review00729.dat,3220,INV-06785000030,1/5,1,5
730,review00730.dat,6382,S04949800028,2/5,2,5
731,review00731.dat,3306,S06349200174,3/5,3,5
732,review00732.dat,6183,S25752400002,2/5,2,5
733,review00733.dat,2667,S17125700020,1/5,1,5
734,review00734.dat,4374,S05429700188,3/5,3,5
735,review00735.dat,6061,S28138600022,1/5,1,5
736,review00736.dat,9800,S15568800147,3/5,3,5
737,review00737.dat,6516,S11097300008,5/5,5,5
738,review00738.dat,1744,S05028900102,5/5,5,5
739,review00739.dat,9655,S05929500013,3/5,3,5
740,review00740.dat,7445,S32662900035,5/5,5,5
741,review00741.dat,3005,S08488600021,5/5,5,5
742,review00742.dat,8211,INV-00658800051,2/5,2,5
743,review00743.dat,2333,INV-01872700013,2/5,2,5
744,review00744.dat,9231,S10612000029,5/5,5,5
745,review00745.dat,6658,S10656400033,2/5,2,5
746,review00746.dat,1198,S18100100078,1/5,1,5
747,review00747.dat,2850,S29836200131,3/5,3,5
748,review00748.dat,5176,S30826000029,2/5,2,5
749,review00749.dat,1946,S08263700010,3/5,3,5
750,review00750.dat,1487,S10808700016,3/5,3,5
751,review00751.dat,4013,INV-02924100126,4/5,4,5
752,review00752.dat,2406,INV-03878400039,3/5,3,5
753,review00753.dat,9463,S04838100044,5/5,5,5
754,review00754.dat,8248,S21539100046,2/5,2,5
755,review00755.dat,7235,INV-08681900164,5/5,5,5
756,review00756.dat,3187,INV-08762900014,5/5,5,5
757,review00757.dat,8951,S31922400056,4/5,4,5
758,review00758.dat,5363,S13788900158,3/5,3,5
759,review00759.dat,3229,S10612000022,4/5,4,5
760,review00760.dat,5468,S08924200124,3/5,3,5
761,review00761.dat,7631,S28726100060,5/5,5,5
762,review00762.dat,4372,S20514100016,3/5,3,5
763,review00763.dat,1677,S25787900017,2/5,2,5
764,review00764.dat,4259,INV-06114300057,5/5,5,5
765,review00765.dat,8648,S22239200121,4/5,4,5
766,review00766.dat,2717,S20797900023,1/5,1,5
767,review00767.dat,4561,S30785800030,2/5,2,5
768,review00768.dat,5651,S22478600131,3/5,3,5
769,review00769.dat,7482,INV-04461500036,5/5,5,5
770,review00770.dat,9525,S33235700007,2/5,2,5
771,review00771.dat,3409,S27420700137,3/5,3,5
772,review00772.dat,8190,S24948000026,1/5,1,5
773,review00773.dat,6543,S10658700017,3/5,3,5
774,review00774.dat,8374,S16347700072,3/5,3,5
775,review00775.dat,4919,INV-09221100208,4/5,4,5
776,review00776.dat,9435,S12957400081,2/5,2,5
777,review00777.dat,4304,S30924700009,2/5,2,5
778,review00778.dat,8210,S07224800018,4/5,4,5
779,review00779.dat,5034,S21051500046,5/5,5,5
780,review00780.dat,6644,S13281600083,1/5,1,5
781,review00781.dat,8091,S12635800019,3/5,3,5
782,review00782.dat,9584,S15827300067,1/5,1,5
783,review00783.dat,1832,S17178500010,3/5,3,5
784,review00784.dat,7887,INV-09362900094,5/5,5,5
785,review00785.dat,8377,S08927500080,1/5,1,5
786,review00786.dat,6745,INV-03430600028,3/5,3,5
787,review00787.dat,3961,INV-01362400081,4/5,4,5
788,review00788.dat,1867,S09724400006,5/5,5,5
789,review00789.dat,5301,S10417600192,4/5,4,5
790,review00790.dat,7895,S12131700031,4/5,4,5
791,review00791.dat,6318,INV-02449000066,3/5,3,5
792,review00792.dat,3007,S09094200002,3/5,3,5
793,review00793.dat,3220,INV-03807200001,1/5,1,5
794,review00794.dat,9080,S26971800025,1/5,1,5
795,review00795.dat,6859,S22719700177,2/5,2,5
796,review00796.dat,3175,S18712500169,2/5,2,5
797,review00797.dat,1729,S28849900082,5/5,5,5
798,review00798.dat,6470,S15941700052,2/5,2,5
799,review00799.dat,8075,S32656500048,2/5,2,5
800,review00800.dat,3256,INV-00066200071,5/5,5,5
801,review00801.dat,1101,S31282300012,2/5,2,5
802,review00802.dat,2353,S06190500135,2/5,2,5
803,review00803.dat,5149,INV-05382200101,1/5,1,5
804,review00804.dat,8562,S32656500075,5/5,5,5
805,review00805.dat,5036,S29573500012,1/5,1,5
806,review00806.dat,7870,S07579200022,1/5,1,5
807,review00807.dat,1658,S17772100016,5/5,5,5
808,review00808.dat,7326,S28238800083,4/5,4,5
809,review00809.dat,7967,INV-06570500228,2/5,2,5
810,review00810.dat,2046,INV-03682600007,2/5,2,5
811,review00811.dat,4339,S19356100120,3/5,3,5
812,review00812.dat,5115,S26009000167,5/5,5,5
813,review00813.dat,6047,S18808500006,1/5,1,5
814,review00814.dat,4577,S18577600074,2/5,2,5
815,review00815.dat,8804,S30677800102,2/5,2,5
816,review00816.dat,9274,S18830600070,3/5,3,5
817,review00817.dat,6739,S26783900036,2/5,2,5
818,review00818.dat,7129,S18905500048,1/5,1,5
819,review00819.dat,9202,S11359100046,2/5,2,5
820,review00820.dat,5674,S06786900017,2/5,2,5
821,review00821.dat,1100,INV-02663800107,2/5,2,5
822,review00822.dat,7088,INV-05783800115,4/5,4,5
823,review00823.dat,9716,INV-02013200003,3/5,3,5
824,review00824.dat,8010,S25791500131,2/5,2,5
825,review00825.dat,5504,S12478600047,1/5,1,5
826,review00826.dat,5690,S17238600044,1/5,1,5
827,review00827.dat,8543,INV-07225900058,2/5,2,5
828,review00828.dat,5865,S15688200092,2/5,2,5
829,review00829.dat,3535,S05731700001,4/5,4,5
830,review00830.dat,2339,INV-09059900033,5/5,5,5
831,review00831.dat,1809,INV-08911200032,4/5,4,5
832,review00832.dat,8917,S17101200004,5/5,5,5
833,review00833.dat,4051,S19996300009,2/5,2,5
834,review00834.dat,1303,S04617900002,4/5,4,5
835,review00835.dat,6509,INV-05517500097,1/5,1,5
836,review00836.dat,2462,INV-00390100008,3/5,3,5
837,review00837.dat,1067,S05286400008,3/5,3,5
838,review00838.dat,5912,S03760800011,4/5,4,5
839,review00839.dat,4958,S27812100141,5/5,5,5
840,review00840.dat,6565,S31918200122,2/5,2,5
841,review00841.dat,8492,S22465000111,4/5,4,5
842,review00842.dat,8094,S14202100112,4/5,4,5
843,review00843.dat,1201,INV-03753200021,2/5,2,5
844,review00844.dat,5405,S05128100057,4/5,4,5
845,review00845.dat,4206,S17493700031,4/5,4,5
846,review00846.dat,7004,INV-08688400134,1/5,1,5
847,review00847.dat,9752,S07070600101,3/5,3,5
848,review00848.dat,1728,S32872300092,5/5,5,5
849,review00849.dat,4853,INV-00325000115,5/5,5,5
850,review00850.dat,4758,S28775100017,5/5,5,5
851,review00851.dat,3956,S18956300004,3/5,3,5
852,review00852.dat,3900,S09956300034,5/5,5,5
853,review00853.dat,7644,S16532200002,2/5,2,5
854,review00854.dat,6193,S22470700003,5/5,5,5
855,review00855.dat,6207,S06231900128,5/5,5,5
856,review00856.dat,5328,INV-07085100011,1/5,1,5
857,review00857.dat,7908,INV-07706200018,2/5,2,5
858,review00858.dat,6364,S26713100024,2/5,2,5
859,review00859.dat,6708,S27944900004,5/5,5,5
860,review00860.dat,6791,S26297900044,4/5,4,5
861,review00861.dat,4434,S06777600003,1/5,1,5
862,review00862.dat,3095,S30378800042,5/5,5,5
863,review00863.dat,1454,S26838700043,4/5,4,5
864,review00864.dat,8743,S29434300128,3/5,3,5
865,review00865.dat,8924,S05845900037,1/5,1,5
866,review00866.dat,9566,S14905400023,4/5,4,5
867,review00867.dat,9713,S26451600029,1/5,1,5
868,review00868.dat,3520,S04161600166,2/5,2,5
869,review00869.dat,3740,S28384600008,1/5,1,5
870,review00870.dat,2494,S17251100022,2/5,2,5
871,review00871.dat,6244,INV-04328500034,5/5,5,5
872,review00872.dat,5181,S07911900023,5/5,5,5
873,review00873.dat,3094,S16206200056,4/5,4,5
874,review00874.dat,1835,INV-00740500011,1/5,1,5
875,review00875.dat,1962,S30315000021,5/5,5,5
876,review00876.dat,5399,S21392700006,2/5,2,5
877,review00877.dat,6360,S08069900176,5/5,5,5
878,review00878.dat,4421,S05513700027,3/5,3,5
879,review00879.dat,1936,INV-09491000080,2/5,2,5
880,review00880.dat,6100,S23225500183,1/5,1,5
881,review00881.dat,7955,S21796200193,3/5,3,5
882,review00882.dat,3497,S18703000064,2/5,2,5
883,review00883.dat,1839,INV-05128400087,1/5,1,5
884,review00884.dat,3121,S24593600028,1/5,1,5
885,review00885.dat,7926,INV-05253800001,4/5,4,5
886,review00886.dat,8698,S32561800025,3/5,3,5
887,review00887.dat,4118,INV-06181200023,3/5,3,5
888,review00888.dat,3270,S16588200082,4/5,4,5
889,review00889.dat,8074,S08213900109,1/5,1,5
890,review00890.dat,4741,S24097300005,3/5,3,5
891,review00891.dat,2868,S24226600015,1/5,1,5
892,review00892.dat,1303,S21935900024,2/5,2,5
893,review00893.dat,5212,INV-09221300002,5/5,5,5
894,review00894.dat,3408,INV-04724000046,1/5,1,5
895,review00895.dat,7175,S14085100005,3/5,3,5
896,review00896.dat,8589,S32034300104,5/5,5,5
897,review00897.dat,9219,S19076600036,5/5,5,5
898,review00898.dat,6636,INV-08820100124,1/5,1,5
899,review00899.dat,9678,S27304200053,3/5,3,5
900,review00900.dat,1716,INV-04341900002,3/5,3,5
901,review00901.dat,4710,S33249600023,3/5,3,5
902,review00902.dat,7521,S21937000060,4/5,4,5
903,review00903.dat,8114,S20253300055,5/5,5,5
904,review00904.dat,6372,INV-01869800011,2/5,2,5
905,review00905.dat,9260,S28538200004,4/5,4,5
906,review00906.dat,7870,S24476200016,2/5,2,5
907,review00907.dat,9021,S20811900014,1/5,1,5
908,review00908.dat,3241,INV-00758200084,4/5,4,5
909,review00909.dat,2659,INV-00319700137,4/5,4,5
910,review00910.dat,4835,S04456700042,2/5,2,5
911,review00911.dat,6213,INV-00180500056,3/5,3,5
912,review00912.dat,2311,S29421400084,5/5,5,5
913,review00913.dat,5826,S16476500277,1/5,1,5
914,review00914.dat,9080,INV-01424800029,1/5,1,5
915,review00915.dat,2868,S11217200039,5/5,5,5
916,review00916.dat,5493,INV-01642100018,5/5,5,5
917,review00917.dat,4118,S18443500018,2/5,2,5
918,review00918.dat,5795,S24365800045,4/5,4,5
919,review00919.dat,8676,INV-00326000013,4/5,4,5
920,review00920.dat,7315,S33301400023,1/5,1,5
921,review00921.dat,5772,INV-04529700014,1/5,1,5
922,review00922.dat,2281,INV-01202300065,4/5,4,5
923,review00923.dat,1413,S27482900011,4/5,4,5
924,review00924.dat,7804,S14912900014,2/5,2,5
925,review00925.dat,3193,S24951400051,1/5,1,5
926,review00926.dat,8699,S23813300008,2/5,2,5
927,review00927.dat,3037,INV-06643600015,2/5,2,5
928,review00928.dat,9217,S30598500011,4/5,4,5
929,review00929.dat,2002,INV-01351300041,2/5,2,5
930,review00930.dat,9724,S22210300070,4/5,4,5
931,review00931.dat,9698,S21412000104,5/5,5,5
932,review00932.dat,9655,S30092400046,3/5,3,5
933,review00933.dat,5509,S27837700155,3/5,3,5
934,review00934.dat,3835,S28456200031,2/5,2,5
935,review00935.dat,2056,S05465400025,2/5,2,5
936,review00936.dat,5758,S30660900083,2/5,2,5
937,review00937.dat,6619,S27667400077,2/5,2,5
938,review00938.dat,7730,S26161100020,4/5,4,5
939,review00939.dat,9117,S03572700010,3/5,3,5
940,review00940.dat,3247,S20186700035,2/5,2,5
941,review00941.dat,6758,S30945300075,5/5,5,5
942,review00942.dat,5841,S29149800073,4/5,4,5
943,review00943.dat,3244,S05392500040,3/5,3,5
944,review00944.dat,2490,S23730700073,1/5,1,5
945,review00945.dat,9451,S11915100076,4/5,4,5
946,review00946.dat,6334,S21956600025,1/5,1,5
947,review00947.dat,6405,INV-00746600008,2/5,2,5
948,review00948.dat,7066,S14123100055,4/5,4,5
949,review00949.dat,3128,S09894300045,3/5,3,5
950,review00950.dat,7279,INV-06574300013,1/5,1,5
951,review00951.dat,8799,S24339700046,3/5,3,5
952,review00952.dat,2261,S18750300044,4/5,4,5
953,review00953.dat,4980,S32136300029,2/5,2,5
954,review00954.dat,4248,INV-04855900148,3/5,3,5
955,review00955.dat,5885,INV-02458100003,2/5,2,5
956,review00956.dat,6146,S11337700009,4/5,4,5
957,review00957.dat,1007,S16973400100,3/5,3,5
958,review00958.dat,5477,S16587400144,1/5,1,5
959,review00959.dat,8426,S34068500010,3/5,3,5
960,review00960.dat,9684,S15352500011,5/5,5,5
961,review00961.dat,7266,INV-06860200017,4/5,4,5
962,review00962.dat,4416,S04536400009,4/5,4,5
963,review00963.dat,1400,S22697500011,3/5,3,5
964,review00964.dat,6321,INV-08545400038,3/5,3,5
