FileName,CostumerID,InvoiceID,Review,Stars,Mstars
review00570.dat,2077,INV-02913800076,5/5,5,5
review00571.dat,9793,S20508500001,1/5,1,5
review00572.dat,5914,INV-02787100059,1/5,1,5
review00573.dat,6708,S14898500130,2/5,2,5
review00574.dat,8547,INV-01642100125,5/5,5,5
review00575.dat,2798,S32005000147,1/5,1,5
review00576.dat,6155,S14899800034,2/5,2,5
review00577.dat,7507,INV-05130800034,4/5,4,5
review00578.dat,3832,S11025100018,4/5,4,5
review00579.dat,5422,S09560300078,1/5,1,5
review00580.dat,1700,S24032700009,3/5,3,5
review00581.dat,7264,S08685200006,4/5,4,5
review00582.dat,8999,S05477300103,1/5,1,5
review00583.dat,1641,INV-01351300099,1/5,1,5
review00584.dat,6531,S15311700014,4/5,4,5
review00585.dat,6490,S06305300140,1/5,1,5
review00586.dat,6038,S11637000066,3/5,3,5
review00587.dat,4432,S11728400002,4/5,4,5
review00588.dat,6510,S17971200019,5/5,5,5
review00589.dat,7198,INV-06783800004,1/5,1,5
review00590.dat,5462,INV-07302200032,4/5,4,5
review00591.dat,3649,S27402200130,5/5,5,5
review00592.dat,3685,S33576100001,5/5,5,5
review00593.dat,2965,INV-06181900032,3/5,3,5
review00594.dat,4500,S04838200142,2/5,2,5
review00595.dat,6450,S31896500056,2/5,2,5
review00596.dat,9231,INV-07083400012,5/5,5,5
review00597.dat,2624,S22086400131,1/5,1,5
review00598.dat,5424,INV-09368300119,4/5,4,5
review00599.dat,1161,S16975700063,1/5,1,5
review00600.dat,9121,S25681100004,5/5,5,5
review00601.dat,4702,INV-02540400025,2/5,2,5
review00602.dat,7178,S08257300067,2/5,2,5
review00603.dat,6170,INV-08394900058,2/5,2,5
review00604.dat,8562,INV-06718300115,1/5,1,5
review00605.dat,9431,INV-00581000056,1/5,1,5
review00606.dat,6405,S29256300050,2/5,2,5
review00607.dat,3804,S24716900004,4/5,4,5
review00608.dat,8078,INV-01281500019,3/5,3,5
review00609.dat,6749,S32754800002,5/5,5,5
review00610.dat,2518,INV-02322200071,2/5,2,5
review00611.dat,4538,INV-08391600011,2/5,2,5
review00612.dat,4334,S05042000007,2/5,2,5
review00613.dat,1111,S23390000022,1/5,1,5
review00614.dat,2647,S21059500007,5/5,5,5
review00615.dat,8603,S27353200051,4/5,4,5
review00616.dat,7771,S31896500106,2/5,2,5
review00617.dat,9890,S17714600008,2/5,2,5
review00618.dat,5403,S23487200006,1/5,1,5
review00619.dat,7416,S23603500001,1/5,1,5
review00620.dat,1030,INV-06706100011,4/5,4,5
review00621.dat,3384,S18531200004,2/5,2,5
review00622.dat,6387,S31285600082,4/5,4,5
review00623.dat,3723,S17653900051,1/5,1,5
review00624.dat,7933,S21134100026,1/5,1,5
review00625.dat,6255,S26635100033,4/5,4,5
review00626.dat,1451,INV-06309800015,4/5,4,5
review00627.dat,4995,INV-03488700005,2/5,2,5
review00628.dat,5727,INV-07492000013,4/5,4,5
review00629.dat,3036,S14898500166,5/5,5,5
review00630.dat,6457,S24235800145,3/5,3,5
review00631.dat,4305,S05696200033,4/5,4,5
review00632.dat,7984,S21648500062,5/5,5,5
review00633.dat,8478,S32408300003,4/5,4,5
review00634.dat,7189,S18325000130,4/5,4,5
review00635.dat,1372,S27793800057,4/5,4,5
review00636.dat,5662,S19373000029,4/5,4,5
review00637.dat,5661,S14349300252,4/5,4,5
review00638.dat,1832,INV-01141800028,4/5,4,5
review00639.dat,9624,INV-01496200072,3/5,3,5
review00640.dat,1835,S28185800005,3/5,3,5
review00641.dat,8196,S30712200008,3/5,3,5
review00642.dat,6342,S06070800021,4/5,4,5
review00643.dat,9269,S04649600153,3/5,3,5
review00644.dat,2393,S23235400013,1/5,1,5
review00645.dat,2567,S14908600169,2/5,2,5
review00646.dat,7870,S25370100097,3/5,3,5
review00647.dat,8116,S16714200045,5/5,5,5
review00648.dat,6726,S12277200021,5/5,5,5
review00649.dat,8925,INV-00065500013,3/5,3,5
review00650.dat,6472,S22212200081,2/5,2,5
review00651.dat,6202,S14767700030,1/5,1,5
review00652.dat,1665,INV-03403600099,2/5,2,5
review00653.dat,8454,S06438800066,1/5,1,5
review00654.dat,2939,INV-09221500018,5/5,5,5
review00655.dat,9515,S32682700024,4/5,4,5
review00656.dat,4152,INV-06042400152,5/5,5,5
review00657.dat,9445,INV-00756900020,5/5,5,5
review00658.dat,6197,INV-07435300008,5/5,5,5
review00659.dat,3511,S17962600236,5/5,5,5
review00660.dat,1207,INV-02024500002,1/5,1,5
review00661.dat,3897,S10102100086,5/5,5,5
review00662.dat,6208,S23014600080,4/5,4,5
review00663.dat,4431,S21660200001,3/5,3,5
review00664.dat,4662,S27934600039,3/5,3,5
review00665.dat,8299,S22129700014,2/5,2,5
review00666.dat,8663,S23650100070,4/5,4,5
review00667.dat,8245,S14154600025,3/5,3,5
review00668.dat,2304,S31236500003,2/5,2,5
review00669.dat,9711,S04116800031,4/5,4,5
review00670.dat,9409,S27241600021,1/5,1,5
review00671.dat,5955,S13664500100,3/5,3,5
review00672.dat,7649,S09131300124,3/5,3,5
review00673.dat,9516,S12784700092,4/5,4,5
review00674.dat,2180,S28896800070,5/5,5,5
review00675.dat,2239,INV-01204200036,2/5,2,5
review00676.dat,9976,INV-06860000014,4/5,4,5
review00677.dat,7298,S28866600086,5/5,5,5
review00678.dat,9569,S24753300064,1/5,1,5
review00679.dat,7004,INV-04332400004,5/5,5,5
review00680.dat,8224,S11697500011,1/5,1,5
review00681.dat,7052,S30808700009,5/5,5,5
review00682.dat,3288,S21414100006,2/5,2,5
review00683.dat,1266,INV-05655600013,3/5,3,5
review00684.dat,3194,S09846500029,2/5,2,5
review00685.dat,6295,S08826800066,5/5,5,5
review00686.dat,9763,S21078600032,3/5,3,5
review00687.dat,6064,S15422800017,3/5,3,5
review00688.dat,2667,S09225300029,3/5,3,5
review00689.dat,2749,S23396600095,3/5,3,5
review00690.dat,7186,INV-08820300008,5/5,5,5
review00691.dat,5901,INV-08851600017,1/5,1,5
review00692.dat,9077,S30502400019,5/5,5,5
review00693.dat,6207,S08975400053,2/5,2,5
review00694.dat,2079,S27147900025,4/5,4,5
review00695.dat,9674,S12175100015,2/5,2,5
review00696.dat,7675,S24848500231,4/5,4,5
review00697.dat,8515,S08886800059,3/5,3,5
review00698.dat,9148,S21585700019,1/5,1,5
review00699.dat,4762,S19364700003,3/5,3,5
review00700.dat,5048,S22579700005,4/5,4,5
review00701.dat,3168,S31066800007,2/5,2,5
review00702.dat,2553,S17472400036,3/5,3,5
review00703.dat,8630,S29804200026,4/5,4,5
review00704.dat,2527,INV-08099700008,4/5,4,5
review00705.dat,9084,S13895800010,1/5,1,5
review00706.dat,6768,S14270400065,5/5,5,5
review00707.dat,5208,INV-04330600005,5/5,5,5
review00708.dat,9204,S15378100006,5/5,5,5
review00709.dat,8342,S11932600257,3/5,3,5
review00710.dat,2717,S26066700010,2/5,2,5
review00711.dat,4323,S33974800009,3/5,3,5
review00712.dat,8290,S28342500119,4/5,4,5
review00713.dat,5271,S27717700047,1/5,1,5
review00714.dat,4383,S23673500006,3/5,3,5
review00715.dat,2162,S20889800005,4/5,4,5
review00716.dat,5988,S26384900094,1/5,1,5
review00717.dat,9396,S29519000039,3/5,3,5
review00718.dat,4835,S21669500136,5/5,5,5
review00719.dat,3412,INV-04728700033,4/5,4,5
review00720.dat,2250,S22719600092,2/5,2,5
review00721.dat,9245,INV-00912500121,1/5,1,5
review00722.dat,7326,INV-03550400010,2/5,2,5
review00723.dat,7015,S28387000008,3/5,3,5
review00724.dat,2387,INV-06313700090,4/5,4,5
review00725.dat,9481,S33878800123,2/5,2,5
review00726.dat,9259,S05702400001,3/5,3,5
review00727.dat,3725,S26481500026,3/5,3,5
review00728.dat,9865,S31399500095,3/5,3,5
review00729.dat,3220,INV-06785000030,1/5,1,5
review00730.dat,6382,S04949800028,2/5,2,5
review00731.dat,3306,S06349200174,3/5,3,5
review00732.dat,6183,S25752400002,2/5,2,5
review00733.dat,2667,S17125700020,1/5,1,5
review00734.dat,4374,S05429700188,3/5,3,5
review00735.dat,6061,S28138600022,1/5,1,5
review00736.dat,9800,S15568800147,3/5,3,5
review00737.dat,6516,S11097300008,5/5,5,5
review00738.dat,1744,S05028900102,5/5,5,5
review00739.dat,9655,S05929500013,3/5,3,5
review00740.dat,7445,S32662900035,5/5,5,5
review00741.dat,3005,S08488600021,5/5,5,5
review00742.dat,8211,INV-00658800051,2/5,2,5
review00743.dat,2333,INV-01872700013,2/5,2,5
review00744.dat,9231,S10612000029,5/5,5,5
review00745.dat,6658,S10656400033,2/5,2,5
review00746.dat,1198,S18100100078,1/5,1,5
review00747.dat,2850,S29836200131,3/5,3,5
review00748.dat,5176,S30826000029,2/5,2,5
review00749.dat,1946,S08263700010,3/5,3,5
review00750.dat,1487,S10808700016,3/5,3,5
review00751.dat,4013,INV-02924100126,4/5,4,5
review00752.dat,2406,INV-03878400039,3/5,3,5
review00753.dat,9463,S04838100044,5/5,5,5
review00754.dat,8248,S21539100046,2/5,2,5
review00755.dat,7235,INV-08681900164,5/5,5,5
review00756.dat,3187,INV-08762900014,5/5,5,5
review00757.dat,8951,S31922400056,4/5,4,5
review00758.dat,5363,S13788900158,3/5,3,5
review00759.dat,3229,S10612000022,4/5,4,5
review00760.dat,5468,S08924200124,3/5,3,5
review00761.dat,7631,S28726100060,5/5,5,5
review00762.dat,4372,S20514100016,3/5,3,5
review00763.dat,1677,S25787900017,2/5,2,5
review00764.dat,4259,INV-06114300057,5/5,5,5
review00765.dat,8648,S22239200121,4/5,4,5
review00766.dat,2717,S20797900023,1/5,1,5
review00767.dat,4561,S30785800030,2/5,2,5
review00768.dat,5651,S22478600131,3/5,3,5
review00769.dat,7482,INV-04461500036,5/5,5,5
review00770.dat,9525,S33235700007,2/5,2,5
review00771.dat,3409,S27420700137,3/5,3,5
review00772.dat,8190,S24948000026,1/5,1,5
review00773.dat,6543,S10658700017,3/5,3,5
review00774.dat,8374,S16347700072,3/5,3,5
review00775.dat,4919,INV-09221100208,4/5,4,5
review00776.dat,9435,S12957400081,2/5,2,5
review00777.dat,4304,S30924700009,2/5,2,5
review00778.dat,8210,S07224800018,4/5,4,5
review00779.dat,5034,S21051500046,5/5,5,5
review00780.dat,6644,S13281600083,1/5,1,5
review00781.dat,8091,S12635800019,3/5,3,5
review00782.dat,9584,S15827300067,1/5,1,5
review00783.dat,1832,S17178500010,3/5,3,5
review00784.dat,7887,INV-09362900094,5/5,5,5
review00785.dat,8377,S08927500080,1/5,1,5
review00786.dat,6745,INV-03430600028,3/5,3,5
review00787.dat,3961,INV-01362400081,4/5,4,5
review00788.dat,1867,S09724400006,5/5,5,5
review00789.dat,5301,S10417600192,4/5,4,5
review00790.dat,7895,S12131700031,4/5,4,5
review00791.dat,6318,INV-02449000066,3/5,3,5
review00792.dat,3007,S09094200002,3/5,3,5
review00793.dat,3220,INV-03807200001,1/5,1,5
review00794.dat,9080,S26971800025,1/5,1,5
review00795.dat,6859,S22719700177,2/5,2,5
review00796.dat,3175,S18712500169,2/5,2,5
review00797.dat,1729,S28849900082,5/5,5,5
review00798.dat,6470,S15941700052,2/5,2,5
review00799.dat,8075,S32656500048,2/5,2,5
review00800.dat,3256,INV-00066200071,5/5,5,5
review00801.dat,1101,S31282300012,2/5,2,5
review00802.dat,2353,S06190500135,2/5,2,5
review00803.dat,5149,INV-05382200101,1/5,1,5
review00804.dat,8562,S32656500075,5/5,5,5
review00805.dat,5036,S29573500012,1/5,1,5
review00806.dat,7870,S07579200022,1/5,1,5
review00807.dat,1658,S17772100016,5/5,5,5
review00808.dat,7326,S28238800083,4/5,4,5
review00809.dat,7967,INV-06570500228,2/5,2,5
review00810.dat,2046,INV-03682600007,2/5,2,5
review00811.dat,4339,S19356100120,3/5,3,5
review00812.dat,5115,S26009000167,5/5,5,5
review00813.dat,6047,S18808500006,1/5,1,5
review00814.dat,4577,S18577600074,2/5,2,5
review00815.dat,8804,S30677800102,2/5,2,5
review00816.dat,9274,S18830600070,3/5,3,5
review00817.dat,6739,S26783900036,2/5,2,5
review00818.dat,7129,S18905500048,1/5,1,5
review00819.dat,9202,S11359100046,2/5,2,5
review00820.dat,5674,S06786900017,2/5,2,5
review00821.dat,1100,INV-02663800107,2/5,2,5
review00822.dat,7088,INV-05783800115,4/5,4,5
review00823.dat,9716,INV-02013200003,3/5,3,5
review00824.dat,8010,S25791500131,2/5,2,5
review00825.dat,5504,S12478600047,1/5,1,5
review00826.dat,5690,S17238600044,1/5,1,5
review00827.dat,8543,INV-07225900058,2/5,2,5
review00828.dat,5865,S15688200092,2/5,2,5
review00829.dat,3535,S05731700001,4/5,4,5
review00830.dat,2339,INV-09059900033,5/5,5,5
review00831.dat,1809,INV-08911200032,4/5,4,5
review00832.dat,8917,S17101200004,5/5,5,5
review00833.dat,4051,S19996300009,2/5,2,5
review00834.dat,1303,S04617900002,4/5,4,5
review00835.dat,6509,INV-05517500097,1/5,1,5
review00836.dat,2462,INV-00390100008,3/5,3,5
review00837.dat,1067,S05286400008,3/5,3,5
review00838.dat,5912,S03760800011,4/5,4,5
review00839.dat,4958,S27812100141,5/5,5,5
review00840.dat,6565,S31918200122,2/5,2,5
review00841.dat,8492,S22465000111,4/5,4,5
review00842.dat,8094,S14202100112,4/5,4,5
review00843.dat,1201,INV-03753200021,2/5,2,5
review00844.dat,5405,S05128100057,4/5,4,5
review00845.dat,4206,S17493700031,4/5,4,5
review00846.dat,7004,INV-08688400134,1/5,1,5
review00847.dat,9752,S07070600101,3/5,3,5
review00848.dat,1728,S32872300092,5/5,5,5
review00849.dat,4853,INV-00325000115,5/5,5,5
review00850.dat,4758,S28775100017,5/5,5,5
review00851.dat,3956,S18956300004,3/5,3,5
review00852.dat,3900,S09956300034,5/5,5,5
review00853.dat,7644,S16532200002,2/5,2,5
review00854.dat,6193,S22470700003,5/5,5,5
review00855.dat,6207,S06231900128,5/5,5,5
review00856.dat,5328,INV-07085100011,1/5,1,5
review00857.dat,7908,INV-07706200018,2/5,2,5
review00858.dat,6364,S26713100024,2/5,2,5
review00859.dat,6708,S27944900004,5/5,5,5
review00860.dat,6791,S26297900044,4/5,4,5
review00861.dat,4434,S06777600003,1/5,1,5
review00862.dat,3095,S30378800042,5/5,5,5
review00863.dat,1454,S26838700043,4/5,4,5
review00864.dat,8743,S29434300128,3/5,3,5
review00865.dat,8924,S05845900037,1/5,1,5
review00866.dat,9566,S14905400023,4/5,4,5
review00867.dat,9713,S26451600029,1/5,1,5
review00868.dat,3520,S04161600166,2/5,2,5
review00869.dat,3740,S28384600008,1/5,1,5
review00870.dat,2494,S17251100022,2/5,2,5
review00871.dat,6244,INV-04328500034,5/5,5,5
review00872.dat,5181,S07911900023,5/5,5,5
review00873.dat,3094,S16206200056,4/5,4,5
review00874.dat,1835,INV-00740500011,1/5,1,5
review00875.dat,1962,S30315000021,5/5,5,5
review00876.dat,5399,S21392700006,2/5,2,5
review00877.dat,6360,S08069900176,5/5,5,5
review00878.dat,4421,S05513700027,3/5,3,5
review00879.dat,1936,INV-09491000080,2/5,2,5
review00880.dat,6100,S23225500183,1/5,1,5
review00881.dat,7955,S21796200193,3/5,3,5
review00882.dat,3497,S18703000064,2/5,2,5
review00883.dat,1839,INV-05128400087,1/5,1,5
review00884.dat,3121,S24593600028,1/5,1,5
review00885.dat,7926,INV-05253800001,4/5,4,5
review00886.dat,8698,S32561800025,3/5,3,5
review00887.dat,4118,INV-06181200023,3/5,3,5
review00888.dat,3270,S16588200082,4/5,4,5
review00889.dat,8074,S08213900109,1/5,1,5
review00890.dat,4741,S24097300005,3/5,3,5
review00891.dat,2868,S24226600015,1/5,1,5
review00892.dat,1303,S21935900024,2/5,2,5
review00893.dat,5212,INV-09221300002,5/5,5,5
review00894.dat,3408,INV-04724000046,1/5,1,5
review00895.dat,7175,S14085100005,3/5,3,5
review00896.dat,8589,S32034300104,5/5,5,5
review00897.dat,9219,S19076600036,5/5,5,5
review00898.dat,6636,INV-08820100124,1/5,1,5
review00899.dat,9678,S27304200053,3/5,3,5
review00900.dat,1716,INV-04341900002,3/5,3,5
review00901.dat,4710,S33249600023,3/5,3,5
review00902.dat,7521,S21937000060,4/5,4,5
review00903.dat,8114,S20253300055,5/5,5,5
review00904.dat,6372,INV-01869800011,2/5,2,5
review00905.dat,9260,S28538200004,4/5,4,5
review00906.dat,7870,S24476200016,2/5,2,5
review00907.dat,9021,S20811900014,1/5,1,5
review00908.dat,3241,INV-00758200084,4/5,4,5
review00909.dat,2659,INV-00319700137,4/5,4,5
review00910.dat,4835,S04456700042,2/5,2,5
review00911.dat,6213,INV-00180500056,3/5,3,5
review00912.dat,2311,S29421400084,5/5,5,5
review00913.dat,5826,S16476500277,1/5,1,5
review00914.dat,9080,INV-01424800029,1/5,1,5
review00915.dat,2868,S11217200039,5/5,5,5
review00916.dat,5493,INV-01642100018,5/5,5,5
review00917.dat,4118,S18443500018,2/5,2,5
review00918.dat,5795,S24365800045,4/5,4,5
review00919.dat,8676,INV-00326000013,4/5,4,5
review00920.dat,7315,S33301400023,1/5,1,5
review00921.dat,5772,INV-04529700014,1/5,1,5
review00922.dat,2281,INV-01202300065,4/5,4,5
review00923.dat,1413,S27482900011,4/5,4,5
review00924.dat,7804,S14912900014,2/5,2,5
review00925.dat,3193,S24951400051,1/5,1,5
review00926.dat,8699,S23813300008,2/5,2,5
review00927.dat,3037,INV-06643600015,2/5,2,5
review00928.dat,9217,S30598500011,4/5,4,5
review00929.dat,2002,INV-01351300041,2/5,2,5
review00930.dat,9724,S22210300070,4/5,4,5
review00931.dat,9698,S21412000104,5/5,5,5
review00932.dat,9655,S30092400046,3/5,3,5
review00933.dat,5509,S27837700155,3/5,3,5
review00934.dat,3835,S28456200031,2/5,2,5
review00935.dat,2056,S05465400025,2/5,2,5
review00936.dat,5758,S30660900083,2/5,2,5
review00937.dat,6619,S27667400077,2/5,2,5
review00938.dat,7730,S26161100020,4/5,4,5
review00939.dat,9117,S03572700010,3/5,3,5
review00940.dat,3247,S20186700035,2/5,2,5
review00941.dat,6758,S30945300075,5/5,5,5
review00942.dat,5841,S29149800073,4/5,4,5
review00943.dat,3244,S05392500040,3/5,3,5
review00944.dat,2490,S23730700073,1/5,1,5
review00945.dat,9451,S11915100076,4/5,4,5
review00946.dat,6334,S21956600025,1/5,1,5
review00947.dat,6405,INV-00746600008,2/5,2,5
review00948.dat,7066,S14123100055,4/5,4,5
review00949.dat,3128,S09894300045,3/5,3,5
review00950.dat,7279,INV-06574300013,1/5,1,5
review00951.dat,8799,S24339700046,3/5,3,5
review00952.dat,2261,S18750300044,4/5,4,5
review00953.dat,4980,S32136300029,2/5,2,5
review00954.dat,4248,INV-04855900148,3/5,3,5
review00955.dat,5885,INV-02458100003,2/5,2,5
review00956.dat,6146,S11337700009,4/5,4,5
review00957.dat,1007,S16973400100,3/5,3,5
review00958.dat,5477,S16587400144,1/5,1,5
review00959.dat,8426,S34068500010,3/5,3,5
review00960.dat,9684,S15352500011,5/5,5,5
review00961.dat,7266,INV-06860200017,4/5,4,5
review00962.dat,4416,S04536400009,4/5,4,5
review00963.dat,1400,S22697500011,3/5,3,5
review00964.dat,6321,INV-08545400038,3/5,3,5
review00965.dat,6098,S23011800161,4/5,4,5
review00966.dat,4819,S12262100124,4/5,4,5
review00967.dat,8704,S05429700014,5/5,5,5
review00968.dat,5362,S08028200046,1/5,1,5
review00969.dat,8163,S09847200102,5/5,5,5
review00970.dat,1890,S27533200032,5/5,5,5
review00971.dat,3007,INV-02168000012,2/5,2,5
review00972.dat,9202,S18322500124,5/5,5,5
review00973.dat,1055,INV-02677700027,5/5,5,5
review00974.dat,1136,S23448100018,1/5,1,5
review00975.dat,7774,S30173500093,2/5,2,5
review00976.dat,5712,S08697400001,1/5,1,5
review00977.dat,1070,S20787000147,3/5,3,5
review00978.dat,9784,S24504100014,5/5,5,5
review00979.dat,8281,INV-01870100018,1/5,1,5
review00980.dat,9071,S23303100012,3/5,3,5
review00981.dat,3796,S29410800110,2/5,2,5
review00982.dat,5362,S26804900055,4/5,4,5
review00983.dat,7729,S19616100046,1/5,1,5
review00984.dat,9009,S32391600027,3/5,3,5
review00985.dat,8802,INV-05518200006,2/5,2,5
review00986.dat,9325,INV-04463000158,4/5,4,5
review00987.dat,3752,S33147500044,4/5,4,5
review00988.dat,8849,S29304100155,3/5,3,5
review00989.dat,2852,S08248000144,1/5,1,5
review00990.dat,6550,S15107300028,3/5,3,5
review00991.dat,7545,S20637300007,1/5,1,5
review00992.dat,6845,S29398400058,1/5,1,5
review00993.dat,5452,S17740400129,4/5,4,5
review00994.dat,3776,S08448000005,3/5,3,5
review00995.dat,5881,S28074900064,4/5,4,5
review00996.dat,4678,S05268900002,2/5,2,5
review00997.dat,2406,S23117400013,2/5,2,5
review00998.dat,4584,S14636100039,5/5,5,5
review00999.dat,4973,S13774200034,5/5,5,5
review01000.dat,5107,S22725600041,4/5,4,5
review01001.dat,8738,S04231800022,2/5,2,5
review01002.dat,1287,S20001500145,5/5,5,5
review01003.dat,7970,S30074300046,5/5,5,5
review01004.dat,3972,S21664300009,4/5,4,5
review01005.dat,8169,S07154800017,4/5,4,5
review01006.dat,7528,INV-08404700102,4/5,4,5
review01007.dat,4323,S19868200083,2/5,2,5
review01008.dat,8392,S32618700043,3/5,3,5
review01009.dat,6401,S14025900078,4/5,4,5
review01010.dat,5077,S17084500022,4/5,4,5
review01011.dat,6549,INV-08248800013,1/5,1,5
review01012.dat,2584,INV-00582900038,3/5,3,5
review01013.dat,3125,S07452000003,2/5,2,5
review01014.dat,2982,S08837900145,5/5,5,5
review01015.dat,4651,S24753300063,4/5,4,5
review01016.dat,1919,INV-00913500016,5/5,5,5
review01017.dat,7189,INV-03488800002,1/5,1,5
review01018.dat,5349,S04258700006,3/5,3,5
review01019.dat,7261,S30286200126,3/5,3,5
review01020.dat,5418,S04385800152,4/5,4,5
review01021.dat,3370,S28494900026,3/5,3,5
review01022.dat,5277,S25749800004,2/5,2,5
review01023.dat,5281,S20060700009,2/5,2,5
review01024.dat,4965,INV-01079300004,3/5,3,5
review01025.dat,9561,S25862700102,3/5,3,5
review01026.dat,8058,S12084300124,5/5,5,5
review01027.dat,6892,S12696700040,2/5,2,5
review01028.dat,3916,S33154300032,4/5,4,5
review01029.dat,4955,S12431300004,3/5,3,5
review01030.dat,5073,S07530300091,2/5,2,5
review01031.dat,3073,S07165600016,3/5,3,5
review01032.dat,9397,S10311600056,2/5,2,5
review01033.dat,7907,INV-04401800007,5/5,5,5
review01034.dat,6599,S10230700125,1/5,1,5
review01035.dat,8852,S07120100031,3/5,3,5
review01036.dat,2777,S22245800040,4/5,4,5
review01037.dat,9270,S34094100031,4/5,4,5
review01038.dat,8613,INV-04602500029,5/5,5,5
review01039.dat,8106,S26247700015,2/5,2,5
review01040.dat,7865,S24717600009,2/5,2,5
review01041.dat,8500,S30912100140,1/5,1,5
review01042.dat,3319,S09896100014,1/5,1,5
review01043.dat,4870,S08712600150,5/5,5,5
review01044.dat,6894,S21935900024,5/5,5,5
review01045.dat,3856,S05478100075,2/5,2,5
review01046.dat,3753,S33852200050,5/5,5,5
review01047.dat,8492,S20890700090,4/5,4,5
review01048.dat,5717,S25763900004,1/5,1,5
review01049.dat,8511,S09469300045,5/5,5,5
review01050.dat,3002,S04462300152,5/5,5,5
review01051.dat,9210,S22210300079,4/5,4,5
review01052.dat,4254,S32275700106,2/5,2,5
review01053.dat,1262,S32010600143,5/5,5,5
