Item_id,Item_Description,Category,Pack,Bottle_Volume_ml,Bottle_Cost,Bottle_Retail_Price
5086,Seijuurou's Watermelon Cream,Cream Soda,6,750.0,6.43,9.65
5103,Seira's Watermelon Cream,Cream Soda,6,750.0,5.37,8.06
5104,Seira's Vanilla Cream Soda,Cream Soda,6,750.0,6.22,9.33
5105,Seira's Cream Soda,Cream Soda,6,750.0,5.38,8.07
5106,Rias's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.98,4.47
5133,Sesshoumaru's Cream Soda,Cream Soda,6,750.0,4.74,7.11
5136,Shiro's Watermelon Cream,Cream Soda,6,750.0,8.54,12.81
5149,Shiro's Vanilla Cream Soda,Cream Soda,6,750.0,7.13,10.7
5153,Shiro's Cream Soda,Cream Soda,12,750.0,5.02,7.53
5157,Sesshoumaru's Watermelon Cream,Cream Soda,6,750.0,8.23,12.35
5159,Rias's Cream Soda,Cream Soda,6,750.0,5.26,7.89
5202,Ria's Vanilla Cream Soda,Cream Soda,6,750.0,6.43,9.64
5242,Rias's Vanilla Cream Soda,Cream Soda,6,750.0,9.25,13.88
5246,Sesshoumaru's Old Fashioned Cream Soda,Cream Soda,6,750.0,5.39,8.09
5247,Shizuo's Cream Soda,Cream Soda,6,750.0,5.38,8.07
5280,Shana's Old Fashioned Cream Soda,Cream Soda,6,750.0,5.58,8.37
5281,Rider's Old Fashioned Cream Soda,Cream Soda,6,750.0,5.02,7.53
5286,Shana's Cream Soda,Cream Soda,6,750.0,5.02,7.53
5288,Rias's Watermelon Cream,Cream Soda,6,1750.0,4.67,7.0
5289,Rider's Watermelon Cream,Cream Soda,12,1000.0,3.61,5.41
5290,Rider's Vanilla Cream Soda,Cream Soda,12,750.0,3.23,4.85
5318,Rider's Cream Soda,Cream Soda,6,750.0,4.67,7.01
5319,Rika's Cream Soda,Cream Soda,6,750.0,9.95,14.93
5325,Rika's Watermelon Cream,Cream Soda,24,375.0,3.12,4.68
5326,Rika's Old Fashioned Cream Soda,Cream Soda,12,750.0,4.39,6.58
5327,Rikka's Old Fashioned Cream Soda,Cream Soda,12,1000.0,5.34,8.01
5329,Rikka's Cream Soda,Cream Soda,6,750.0,19.82,29.73
5345,Rika's Vanilla Cream Soda,Cream Soda,24,375.0,2.63,3.94
5346,Rikka's Vanilla Cream Soda,Cream Soda,12,750.0,3.47,5.2
5347,Riko's Old Fashioned Cream Soda,Cream Soda,12,1000.0,3.93,5.89
5349,Rikka's Watermelon Cream,Cream Soda,6,1750.0,5.34,8.01
5350,Riko's Watermelon Cream,Cream Soda,6,750.0,6.68,10.02
5355,Riko's Vanilla Cream Soda,Cream Soda,6,750.0,7.84,11.76
5360,Shizuo's Watermelon Cream,Cream Soda,6,1750.0,3.97,5.96
5362,Shizuo's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.91,4.36
5404,Shougo's Old Fashioned Cream Soda,Cream Soda,6,750.0,4.83,7.24
5430,Sesshoumaru's Vanilla Cream Soda,Cream Soda,12,750.0,8.33,12.5
5433,Riko's Cream Soda,Cream Soda,6,750.0,5.64,8.46
5439,Shana's Vanilla Cream Soda,Cream Soda,6,750.0,7.42,11.13
5443,Rin's Cream Soda,Cream Soda,6,750.0,7.05,10.58
5446,Shikamaru's Old Fashioned Cream Soda,Cream Soda,12,750.0,5.2,7.8
5452,Shana's Watermelon Cream,Cream Soda,6,750.0,6.28,9.42
5484,Shougo's Cream Soda,Cream Soda,12,375.0,4.1,6.15
5486,Shikamaru's Watermelon Cream,Cream Soda,12,750.0,5.25,7.87
5492,Shikamaru's Vanilla Cream Soda,Cream Soda,12,750.0,4.67,7.0
5516,Shikamaru's Cream Soda,Cream Soda,12,750.0,15.59,23.38
5555,Shizuo's Vanilla Cream Soda,Cream Soda,12,750.0,5.94,8.91
5596,Shiki's Cream Soda,Cream Soda,12,750.0,3.33,5.0
5605,Rin's Watermelon Cream,Cream Soda,12,750.0,3.61,5.42
5606,Shiki's Watermelon Cream,Cream Soda,12,750.0,3.33,5.0
5614,Shougo's Vanilla Cream Soda,Cream Soda,6,750.0,4.3,6.45
5620,Shiki's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.19,4.92
5635,Rin's Old Fashioned Cream Soda,Cream Soda,6,750.0,3.97,5.96
5696,Shinji's Old Fashioned Cream Soda,Cream Soda,12,750.0,7.0,10.5
5701,Rintarou's Old Fashioned Cream Soda,Cream Soda,12,750.0,7.63,11.45
5702,Rintarou's Cream Soda,Cream Soda,6,750.0,10.66,15.99
5755,Rin's Vanilla Cream Soda,Cream Soda,6,750.0,4.67,7.0
5809,Rintarou's Vanilla Cream Soda,Cream Soda,6,750.0,3.64,5.46
5846,Akane's Vanilla Cream Soda,Cream Soda,12,750.0,3.55,5.33
6052,Tanya's Watermelon Cream,Cream Soda,6,750.0,3.97,5.96
6076,Shinji's Cream Soda,Cream Soda,6,750.0,3.97,5.95
6196,Robin's Old Fashioned Cream Soda,Cream Soda,6,750.0,6.36,9.54
6206,Shiki's Vanilla Cream Soda,Cream Soda,12,750.0,5.87,8.8
6237,Rintarou's Watermelon Cream,Cream Soda,12,1000.0,2.24,3.36
6238,Robin's Watermelon Cream,Cream Soda,6,1750.0,2.91,4.37
6306,Shinji's Vanilla Cream Soda,Cream Soda,6,750.0,6.2,9.3
6316,Shino's Old Fashioned Cream Soda,Cream Soda,6,750.0,3.61,5.42
6996,Robin's Vanilla Cream Soda,Cream Soda,12,750.0,2.36,3.54
6997,Robin's Cream Soda,Cream Soda,12,1000.0,2.44,3.66
6998,Roy's Cream Soda,Cream Soda,6,1750.0,3.08,4.62
8208,Roy's Watermelon Cream,Cream Soda,6,1750.0,2.86,4.29
8824,Roy's Old Fashioned Cream Soda,Cream Soda,24,375.0,1.92,2.88
8825,Ruby's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.22,3.33
8826,Ruby's Cream Soda,Cream Soda,12,750.0,2.15,3.34
8827,Roy's Vanilla Cream Soda,Cream Soda,12,1000.0,2.37,3.56
8828,Ruby's Vanilla Cream Soda,Cream Soda,6,1750.0,3.01,4.58
9078,Rukia's Old Fashioned Cream Soda,Cream Soda,6,1750.0,2.98,4.47
9278,Ruby's Watermelon Cream,Cream Soda,6,1750.0,3.17,4.76
9426,Rukia's Watermelon Cream,Cream Soda,12,750.0,2.49,3.73
9428,Rukia's Vanilla Cream Soda,Cream Soda,6,1750.0,3.47,5.21
9432,Rukia's Cream Soda,Cream Soda,6,1750.0,3.47,5.21
10006,Ruri's Cream Soda,Cream Soda,12,750.0,2.28,3.42
10008,Ruri's Watermelon Cream,Cream Soda,6,1750.0,2.98,4.47
10009,Ruri's Old Fashioned Cream Soda,Cream Soda,12,1000.0,2.44,3.66
10278,Ryuk's Old Fashioned Cream Soda,Cream Soda,6,1750.0,2.91,4.36
10548,Light's Old Fashioned Cream Soda,Cream Soda,6,1750.0,3.33,5.0
10549,Lucy's Old Fashioned Cream Soda,Cream Soda,10,600.0,2.2,3.3
10550,Light's Watermelon Cream,Cream Soda,12,750.0,2.45,3.68
10552,Light's Vanilla Cream Soda,Cream Soda,12,600.0,2.2,3.3
10553,Lucy's Vanilla Cream Soda,Cream Soda,12,750.0,2.45,3.68
10555,Luffy's Old Fashioned Cream Soda,Cream Soda,24,375.0,1.93,2.9
10582,Akane's Cream Soda,Cream Soda,12,750.0,2.91,4.36
10623,Lucy's Watermelon Cream,Cream Soda,48,200.0,1.83,2.75
10624,Luffy's Watermelon Cream,Cream Soda,24,375.0,2.1,3.15
10625,Luffy's Vanilla Cream Soda,Cream Soda,12,750.0,2.61,3.92
10626,Luffy's Cream Soda,Cream Soda,12,750.0,2.61,3.92
10627,Madara's Cream Soda,Cream Soda,12,1000.0,2.87,4.3
10628,Madara's Watermelon Cream,Cream Soda,6,1750.0,3.72,5.58
10632,Madara's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.91,4.37
10784,Madoka's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.62,5.43
10786,Madoka's Cream Soda,Cream Soda,6,750.0,5.73,8.6
10788,Madara's Vanilla Cream Soda,Cream Soda,10,300.0,2.54,3.81
10789,Madoka's Vanilla Cream Soda,Cream Soda,44,200.0,2.17,3.26
10790,Maes's Old Fashioned Cream Soda,Cream Soda,24,375.0,2.63,3.94
10791,Madoka's Watermelon Cream,Cream Soda,12,750.0,3.62,5.43
10792,Maes's Watermelon Cream,Cream Soda,12,1000.0,4.15,6.22
10793,Maes's Vanilla Cream Soda,Cream Soda,6,1750.0,6.01,9.02
10797,Maes's Cream Soda,Cream Soda,12,750.0,3.61,5.42
10803,Maki's Cream Soda,Cream Soda,10,300.0,2.54,3.81
10804,Maki's Watermelon Cream,Cream Soda,44,200.0,2.17,3.26
10805,Maki's Old Fashioned Cream Soda,Cream Soda,24,375.0,2.59,3.89
10807,Mako's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.61,5.42
10808,Mako's Cream Soda,Cream Soda,12,1000.0,4.11,6.17
10809,Maki's Vanilla Cream Soda,Cream Soda,6,1750.0,6.01,9.02
10812,Mako's Vanilla Cream Soda,Cream Soda,6,750.0,6.78,10.17
10815,Makoto's Old Fashioned Cream Soda,Cream Soda,10,300.0,2.47,3.7
10818,Mako's Watermelon Cream,Cream Soda,12,750.0,3.58,5.37
10819,Makoto's Watermelon Cream,Cream Soda,12,1000.0,4.07,6.11
10826,Makoto's Vanilla Cream Soda,Cream Soda,12,750.0,5.02,7.53
10828,Makoto's Cream Soda,Cream Soda,12,750.0,3.9,5.85
10834,Mamoru's Cream Soda,Cream Soda,24,375.0,2.64,3.96
10836,Mamoru's Watermelon Cream,Cream Soda,12,750.0,3.82,5.73
10838,Mamoru's Old Fashioned Cream Soda,Cream Soda,6,1750.0,6.26,9.39
10840,Mari's Old Fashioned Cream Soda,Cream Soda,6,750.0,5.73,8.6
10846,Mari's Cream Soda,Cream Soda,12,750.0,3.35,5.03
10855,Mamoru's Vanilla Cream Soda,Cream Soda,12,750.0,3.2,4.8
10880,Mari's Vanilla Cream Soda,Cream Soda,12,750.0,3.54,5.31
10890,Mashiro's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.91,4.66
11206,Mari's Watermelon Cream,Cream Soda,6,750.0,3.61,5.42
11216,Mashiro's Watermelon Cream,Cream Soda,6,750.0,3.61,5.42
11285,Mashiro's Vanilla Cream Soda,Cream Soda,6,750.0,10.8,16.2
11290,Mashiro's Cream Soda,Cream Soda,10,300.0,2.47,3.7
11293,Mayoi's Cream Soda,Cream Soda,48,200.0,2.16,3.24
11294,Mayoi's Watermelon Cream,Cream Soda,24,375.0,2.58,3.87
11296,Mayoi's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.51,5.26
11297,Mayuri's Old Fashioned Cream Soda,Cream Soda,12,1000.0,4.07,6.1
11298,Mayuri's Cream Soda,Cream Soda,6,1750.0,5.87,8.8
11299,Mayoi's Vanilla Cream Soda,Cream Soda,44,200.0,2.17,3.26
11346,Mayuri's Vanilla Cream Soda,Cream Soda,12,750.0,2.56,3.84
11347,Megumi's Old Fashioned Cream Soda,Cream Soda,12,1000.0,2.84,4.26
11348,Mayuri's Watermelon Cream,Cream Soda,6,1750.0,3.75,5.62
11358,Megumi's Watermelon Cream,Cream Soda,6,750.0,6.43,9.64
11366,Megumi's Vanilla Cream Soda,Cream Soda,12,750.0,5.02,7.53
11370,Rintarou's Craft Root Beer,Root Beer,12,500.0,2.2,3.3
11371,Riko's Root Beer,Root Beer,12,750.0,2.77,4.16
11390,Megumi's Cream Soda,Cream Soda,6,750.0,3.61,5.42
11416,Megumin's Cream Soda,Cream Soda,12,750.0,2.7,4.05
11450,Megumin's Watermelon Cream,Cream Soda,12,500.0,1.97,2.96
11452,Megumin's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.47,5.21
11470,Mei's Old Fashioned Cream Soda,Cream Soda,12,500.0,1.97,2.96
11472,Mei's Cream Soda,Cream Soda,12,750.0,3.47,5.21
11520,Megumin's Vanilla Cream Soda,Cream Soda,6,750.0,3.72,5.58
11586,Mei's Vanilla Cream Soda,Cream Soda,12,750.0,2.49,3.74
11588,Meiko's Old Fashioned Cream Soda,Cream Soda,6,1750.0,3.33,4.99
11771,Mei's Watermelon Cream,Cream Soda,10,600.0,2.46,3.69
11773,Meiko's Watermelon Cream,Cream Soda,48,200.0,1.72,2.58
11774,Meiko's Vanilla Cream Soda,Cream Soda,24,375.0,1.93,2.9
11776,Meiko's Cream Soda,Cream Soda,12,750.0,2.24,3.36
11777,Meliodas's Cream Soda,Cream Soda,12,1000.0,2.43,3.65
11786,Meliodas's Watermelon Cream,Cream Soda,12,750.0,2.24,3.36
11788,Meliodas's Old Fashioned Cream Soda,Cream Soda,6,1750.0,2.87,4.41
11910,Meruem's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.09,3.14
11912,Meruem's Cream Soda,Cream Soda,6,1750.0,2.73,4.1
11936,Meliodas's Vanilla Cream Soda,Cream Soda,12,750.0,2.04,3.19
11940,Meruem's Vanilla Cream Soda,Cream Soda,12,750.0,2.2,3.3
12316,Mikasa's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.23,3.34
12404,Meruem's Watermelon Cream,Cream Soda,24,375.0,1.79,2.68
12406,Mikasa's Watermelon Cream,Cream Soda,12,750.0,2.11,3.17
12407,Mikasa's Vanilla Cream Soda,Cream Soda,12,1000.0,2.25,3.37
12408,Mikasa's Cream Soda,Cream Soda,6,1750.0,2.77,4.16
12409,Mikoto's Cream Soda,Cream Soda,48,100.0,1.63,2.45
12463,Mikoto's Watermelon Cream,Cream Soda,48,200.0,1.73,2.6
12464,Mikoto's Old Fashioned Cream Soda,Cream Soda,24,375.0,1.91,2.87
12466,Minato's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.27,3.4
12467,Minato's Cream Soda,Cream Soda,12,1000.0,2.44,3.66
12476,Mikoto's Vanilla Cream Soda,Cream Soda,12,750.0,2.27,3.4
12478,Minato's Vanilla Cream Soda,Cream Soda,6,1750.0,2.98,4.47
12479,Minene's Old Fashioned Cream Soda,Cream Soda,6,1750.0,3.06,4.59
12668,Minato's Watermelon Cream,Cream Soda,6,1750.0,2.71,4.06
12856,Minene's Watermelon Cream,Cream Soda,6,750.0,2.42,3.63
12861,Minene's Vanilla Cream Soda,Cream Soda,5,600.0,2.17,3.26
12862,Minene's Cream Soda,Cream Soda,12,750.0,2.2,3.3
12863,Mio's Cream Soda,Cream Soda,12,750.0,2.2,3.3
12865,Mio's Watermelon Cream,Cream Soda,5,600.0,2.35,3.53
12888,Mio's Old Fashioned Cream Soda,Cream Soda,6,1750.0,2.77,4.16
13036,Mirai's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.1,3.15
13037,Mirai's Cream Soda,Cream Soda,12,1000.0,2.25,3.38
13038,Mio's Vanilla Cream Soda,Cream Soda,6,1750.0,2.77,4.16
13062,Jiraiya's Berry Mix,Fruit Punch,12,750.0,3.62,5.43
13388,Mirai's Vanilla Cream Soda,Cream Soda,6,1750.0,2.73,4.1
13542,Misaki's Old Fashioned Cream Soda,Cream Soda,6,750.0,3.19,4.78
13636,Mirai's Watermelon Cream,Cream Soda,12,750.0,2.24,3.36
13638,Misaki's Watermelon Cream,Cream Soda,6,1750.0,2.91,4.37
13647,Misaki's Vanilla Cream Soda,Cream Soda,12,750.0,2.24,3.36
13730,Kurumi's Old Fashioned Cream Soda,Cream Soda,6,750.0,7.06,10.59
13928,Misaki's Cream Soda,Cream Soda,6,1750.0,2.76,4.14
14192,Misato's Cream Soda,Cream Soda,12,750.0,3.35,5.03
14199,Misato's Watermelon Cream,Cream Soda,6,1750.0,4.8,7.2
14208,Misato's Old Fashioned Cream Soda,Cream Soda,6,750.0,4.04,6.28
14210,Motoko's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.95,5.92
14470,Motoko's Cream Soda,Cream Soda,6,500.0,2.19,3.29
14472,Misato's Vanilla Cream Soda,Cream Soda,12,750.0,2.7,4.05
14473,Motoko's Vanilla Cream Soda,Cream Soda,6,500.0,2.19,3.29
14474,Mugen's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.56,3.84
14480,Jiraiya's Tropical Fruit Punch,Fruit Punch,1,3000.0,5.63,8.44
14481,Johan's Fruit Punch,Fruit Punch,12,750.0,2.57,3.86
14483,Motoko's Watermelon Cream,Cream Soda,1,3000.0,5.63,8.44
14484,Mugen's Watermelon Cream,Cream Soda,12,750.0,2.57,3.86
14486,Mugen's Vanilla Cream Soda,Cream Soda,6,500.0,2.19,3.29
14487,Mugen's Cream Soda,Cream Soda,12,750.0,2.57,3.86
14489,Nagisa's Cream Soda,Cream Soda,6,50.0,2.19,3.29
14490,Nagisa's Watermelon Cream,Cream Soda,12,750.0,2.57,3.86
14493,Akeno's Cream Soda,Cream Soda,12,50.0,2.19,3.29
14495,Akeno's Watermelon Cream,Cream Soda,12,500.0,2.19,3.29
14512,Nagisa's Old Fashioned Cream Soda,Cream Soda,12,50.0,2.19,3.29
14513,Nagito's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.57,3.86
15241,Nagito's Cream Soda,Cream Soda,12,500.0,2.26,3.39
15244,Nagisa's Vanilla Cream Soda,Cream Soda,24,375.0,1.91,2.87
15246,Nagito's Vanilla Cream Soda,Cream Soda,12,750.0,2.09,3.14
15247,Nami's Old Fashioned Cream Soda,Cream Soda,12,1000.0,2.42,3.63
15248,Nagito's Watermelon Cream,Cream Soda,6,1750.0,2.76,4.14
15256,Nami's Watermelon Cream,Cream Soda,12,750.0,2.17,3.26
15266,Nami's Vanilla Cream Soda,Cream Soda,12,750.0,2.17,3.26
15296,Nami's Cream Soda,Cream Soda,12,750.0,2.09,3.14
15526,Shouko's Old Fashioned Cream Soda,Cream Soda,12,750.0,4.45,6.67
15542,Eru's Watermelon Cream,Cream Soda,12,750.0,3.47,5.2
15572,Shougo's Watermelon Cream,Cream Soda,6,750.0,2.91,4.36
15592,Tatsuhiro's Watermelon Cream,Cream Soda,6,750.0,3.61,5.42
15604,Shouko's Watermelon Cream,Cream Soda,12,750.0,3.26,4.89
15606,Shouko's Vanilla Cream Soda,Cream Soda,6,750.0,5.02,7.53
15616,Shouko's Cream Soda,Cream Soda,6,750.0,4.98,7.47
15617,Shouto's Cream Soda,Cream Soda,6,750.0,3.85,5.78
15621,Shouto's Watermelon Cream,Cream Soda,10,600.0,3.17,4.76
15626,Shouto's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.46,5.19
15627,Shouyou's Old Fashioned Cream Soda,Cream Soda,12,1000.0,4.11,6.17
15628,Shouyou's Cream Soda,Cream Soda,6,1750.0,5.23,7.85
15631,Johan's Berry Mix,Fruit Punch,6,750.0,5.02,7.53
15644,Shouto's Vanilla Cream Soda,Cream Soda,24,375.0,2.45,3.68
15646,Shouyou's Vanilla Cream Soda,Cream Soda,6,750.0,8.19,12.28
15648,Tatsuhiro's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.96,5.94
15656,Simon's Old Fashioned Cream Soda,Cream Soda,12,750.0,4.88,7.32
15658,Shouyou's Watermelon Cream,Cream Soda,12,750.0,3.61,5.42
15659,Johan's Tropical Fruit Punch,Fruit Punch,6,750.0,3.45,5.18
15660,Simon's Watermelon Cream,Cream Soda,6,750.0,7.49,11.24
15667,Simon's Vanilla Cream Soda,Cream Soda,12,750.0,3.96,5.94
15673,Simon's Cream Soda,Cream Soda,6,750.0,6.43,9.65
15674,Sora's Cream Soda,Cream Soda,6,750.0,4.67,7.01
15677,Sora's Watermelon Cream,Cream Soda,12,1000.0,3.47,5.21
15686,Sora's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.64,5.46
15711,Sougo's Old Fashioned Cream Soda,Cream Soda,6,750.0,3.72,5.58
15724,Sougo's Cream Soda,Cream Soda,12,750.0,3.7,5.55
15737,Sora's Vanilla Cream Soda,Cream Soda,1,4800.0,11.51,17.26
15739,Sougo's Vanilla Cream Soda,Cream Soda,12,750.0,3.2,4.8
15776,Souma's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.33,5.0
15777,Sougo's Watermelon Cream,Cream Soda,12,1000.0,3.79,5.69
15809,Souma's Watermelon Cream,Cream Soda,16,600.0,2.06,3.09
15810,Souma's Vanilla Cream Soda,Cream Soda,12,750.0,3.26,4.89
15813,Souma's Cream Soda,Cream Soda,16,600.0,2.06,3.09
15814,Sousuke's Cream Soda,Cream Soda,12,750.0,2.94,4.73
15818,Sousuke's Watermelon Cream,Cream Soda,12,750.0,3.26,4.89
15820,Sousuke's Old Fashioned Cream Soda,Cream Soda,12,1000.0,3.9,5.85
15856,Spike's Old Fashioned Cream Soda,Cream Soda,6,750.0,5.73,8.6
15860,Spike's Cream Soda,Cream Soda,6,750.0,8.19,12.29
15866,Tatsuya's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.61,5.42
15884,Sousuke's Vanilla Cream Soda,Cream Soda,6,750.0,4.13,6.2
15888,Spike's Vanilla Cream Soda,Cream Soda,6,750.0,5.02,7.53
15890,Stampede's Old Fashioned Cream Soda,Cream Soda,6,750.0,3.97,5.96
15938,Spike's Watermelon Cream,Cream Soda,6,1000.0,4.11,6.17
15940,Stampede's Watermelon Cream,Cream Soda,12,750.0,3.33,5.0
15945,Tatsuya's Cream Soda,Cream Soda,6,1750.0,5.73,8.6
15951,Akeno's Old Fashioned Cream Soda,Cream Soda,6,750.0,3.61,5.42
15982,Allen's Old Fashioned Cream Soda,Cream Soda,6,750.0,4.46,6.69
15995,Allen's Cream Soda,Cream Soda,12,750.0,5.03,7.55
16096,Kotori's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.69,4.04
16186,Koyomi's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.55,3.83
16196,Kurisu's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.5,5.25
16396,Erza's Watermelon Cream,Cream Soda,12,750.0,2.98,4.47
16416,Koyomi's Watermelon Cream,Cream Soda,12,750.0,2.91,4.36
16502,Erza's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.26,4.89
16516,Esdeath's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.37,3.56
16517,Esdeath's Cream Soda,Cream Soda,12,1000.0,2.56,3.84
16518,Erza's Vanilla Cream Soda,Cream Soda,6,1750.0,3.16,4.74
16562,Esdeath's Vanilla Cream Soda,Cream Soda,6,750.0,4.95,7.43
16580,Françoise's Old Fashioned Cream Soda,Cream Soda,6,750.0,4.98,7.47
16673,Esdeath's Watermelon Cream,Cream Soda,12,375.0,3.04,4.56
16676,Françoise's Watermelon Cream,Cream Soda,6,750.0,4.46,6.69
16814,Françoise's Vanilla Cream Soda,Cream Soda,6,750.0,5.49,8.24
16825,Françoise's Cream Soda,Cream Soda,6,750.0,2.91,4.36
16829,Gaara's Cream Soda,Cream Soda,6,750.0,3.61,5.42
16835,Gaara's Watermelon Cream,Cream Soda,6,750.0,4.32,6.48
16850,Gaara's Old Fashioned Cream Soda,Cream Soda,6,750.0,5.46,8.19
16853,Gilgamesh's Old Fashioned Cream Soda,Cream Soda,6,750.0,3.26,4.89
16862,Gilgamesh's Cream Soda,Cream Soda,3,750.0,9.11,13.66
16870,Gaara's Vanilla Cream Soda,Cream Soda,12,750.0,2.62,3.93
16906,Gilgamesh's Vanilla Cream Soda,Cream Soda,6,750.0,5.79,8.68
16987,Ginko's Old Fashioned Cream Soda,Cream Soda,12,1000.0,2.16,3.24
16988,Gilgamesh's Watermelon Cream,Cream Soda,6,1750.0,2.86,4.29
17085,Ginko's Watermelon Cream,Cream Soda,12,375.0,2.66,3.99
17086,Ginko's Vanilla Cream Soda,Cream Soda,12,750.0,3.83,5.74
17087,Ginko's Cream Soda,Cream Soda,12,1000.0,4.32,6.48
17088,Gintoki's Cream Soda,Cream Soda,6,1750.0,5.02,7.53
17090,Gintoki's Watermelon Cream,Cream Soda,12,750.0,4.74,7.11
17127,Gintoki's Old Fashioned Cream Soda,Cream Soda,12,1000.0,2.16,3.24
17176,Gohan's Old Fashioned Cream Soda,Cream Soda,6,750.0,5.03,7.55
17206,Gohan's Cream Soda,Cream Soda,6,750.0,3.98,5.97
17284,Akame's Plum and Ginger,Ginger Ale,6,750.0,3.97,5.96
17509,Gintoki's Vanilla Cream Soda,Cream Soda,6,750.0,3.0,4.5
17520,Gohan's Vanilla Cream Soda,Cream Soda,6,750.0,4.32,6.48
17669,Gokuu's Old Fashioned Cream Soda,Cream Soda,12,750.0,4.2,6.3
17670,Gohan's Watermelon Cream,Cream Soda,6,750.0,4.2,6.3
17766,Ken's Watermelon Cream,Cream Soda,6,750.0,3.92,5.88
17826,Gokuu's Watermelon Cream,Cream Soda,12,750.0,2.41,3.62
17830,Gokuu's Vanilla Cream Soda,Cream Soda,6,1750.0,3.23,4.85
17916,Gokuu's Cream Soda,Cream Soda,12,750.0,3.48,5.22
17954,Gon's Cream Soda,Cream Soda,24,375.0,1.92,2.88
17956,Gon's Watermelon Cream,Cream Soda,12,750.0,2.47,3.7
17958,Gon's Old Fashioned Cream Soda,Cream Soda,6,1750.0,3.61,5.42
18006,Gray's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.26,4.89
18046,Gray's Cream Soda,Cream Soda,12,750.0,2.2,3.3
18048,Gon's Vanilla Cream Soda,Cream Soda,6,1750.0,3.05,4.58
18096,Kyon's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.83,4.25
18116,Gray's Vanilla Cream Soda,Cream Soda,12,750.0,2.55,3.83
18120,Kenji's Watermelon Cream,Cream Soda,6,750.0,3.51,5.26
18196,Grell's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.46,3.69
18198,Gray's Watermelon Cream,Cream Soda,6,1750.0,3.38,5.07
18199,Grell's Watermelon Cream,Cream Soda,12,750.0,2.56,3.84
18216,Kenji's Old Fashioned Cream Soda,Cream Soda,6,750.0,4.2,6.3
18284,Grell's Vanilla Cream Soda,Cream Soda,6,750.0,4.74,7.11
18286,Grell's Cream Soda,Cream Soda,6,750.0,4.74,7.11
18348,Griffith's Cream Soda,Cream Soda,6,750.0,3.64,5.46
18350,Kenji's Cream Soda,Cream Soda,6,750.0,4.34,6.51
18351,Griffith's Watermelon Cream,Cream Soda,6,1750.0,4.59,6.89
18352,Griffith's Old Fashioned Cream Soda,Cream Soda,12,750.0,3.02,4.53
18407,Grimmjow's Old Fashioned Cream Soda,Cream Soda,12,1000.0,2.2,3.3
18408,Grimmjow's Cream Soda,Cream Soda,6,1750.0,2.79,4.19
18412,Griffith's Vanilla Cream Soda,Cream Soda,6,750.0,4.62,6.93
18604,Grimmjow's Vanilla Cream Soda,Cream Soda,6,750.0,4.46,6.69
18620,Guts's Old Fashioned Cream Soda,Cream Soda,6,750.0,4.57,6.86
18661,Tobio's Old Fashioned Cream Soda,Cream Soda,6,750.0,5.38,8.07
18788,Grimmjow's Watermelon Cream,Cream Soda,12,750.0,3.61,5.42
18790,Guts's Watermelon Cream,Cream Soda,6,750.0,6.43,9.64
18856,Guts's Vanilla Cream Soda,Cream Soda,6,750.0,3.54,5.31
18858,Guts's Cream Soda,Cream Soda,6,1750.0,5.45,8.18
18906,Hachiman's Cream Soda,Cream Soda,6,750.0,3.75,5.62
19006,Hachiman's Watermelon Cream,Cream Soda,6,750.0,5.23,7.85
19009,Hachiman's Old Fashioned Cream Soda,Cream Soda,6,750.0,3.73,5.6
19019,Hanamaru's Old Fashioned Cream Soda,Cream Soda,12,750.0,2.84,4.26
19021,Hanamaru's Cream Soda,Cream Soda,12,500.0,2.26,3.39
19026,Hachiman's Vanilla Cream Soda,Cream Soda,12,750.0,3.35,5.03
19029,Hanamaru's Vanilla Cream Soda,Cream Soda,12,375.0,2.61,3.92
